X,Y,Employee_t
-8899600.954,4475120.807,cns12
-8899664.546,4475415.075,cns12
-8899383.365,4475327.557,cns12
-8899925.344,4475046.885,cns12
-8899599.778,4475351.402,cns12
-8899591.129,4475636.176,cns12
-8899826.255,4475628.082,cns12
-8899994.2,4475194.235,cns13
-8899784.755,4475173.826,cns13
-8899913.692,4475312.891,cns14
-8899664.961,4475521.137,cns14
-8899826.889,4475091.325,cns15
-8899957.93,4475106.521,cns15
-8899713.243,4475543.426,cns15
-8899534.758,4475320.64,cns15
-8899916.278,4475118.323,cns15
-8899827.675,4475474.695,cns16
-8899714.863,4475158.98,cns16
-8899515.84,4475503.178,cns16
-8899798.012,4475390.113,cns16
-8899771.696,4475431.851,cns16
-8899842.964,4475413.643,cns16
-8899849.253,4475143.08,cns16
-8899878.59,4475076.547,cns16
-8899576.355,4475057.753,cns16
-8899761.834,4475502.448,cns16
-8899621.303,4475189.299,cns16
-8899504.055,4475256.121,cns16
-8899623.226,4475572.404,cns16
-8899756.212,4475593.816,cns16
-8899727.596,4474963.055,cns16
-8899746.153,4475645.268,cns16
-8900021.961,4475128.397,cns17
-8899599.8,4475306.922,cns17
-8899451.615,4475348.705,cns18
-8899542.69,4475173.915,cns18
-8899684.448,4475609.244,cns18
-8899879.291,4475560.368,cns18
-8899922.935,4475250.136,cns19
-8899714.308,4475284.224,cns19
-8899839.925,4475269.716,cns19
-8899842.956,4475215.274,cns19
-8900015.357,4475354.719,cns19
-8899945.489,4475174.144,cns20
-8899934.497,4475515.008,cns20
-8899688.883,4475023.11,cns20
-8899771.958,4475015.111,cns20
-8899754.232,4475731.953,cns04
-8899758.421,4475800.562,cns06
-8899973.056,4475875.201,cns07
-8900003.809,4476088.098,cns10
-8899870.411,4475714.696,cns12
-8899647.976,4475896.569,cns15
-8899974.453,4475732.63,cns16
-8900133.015,4475924.777,cns16
-8899715.995,4475792.312,cns16
-8899900.042,4475551.527,cns16
-8899796.798,4475722.418,cns18
-8899920.99,4475711.971,cns19
-8899531.371,4475624.804,cns05
-8899554.374,4475762.79,cns06
-8899628.415,4475777.743,cns07
-8899748.588,4475680.411,cns07
-8899610.418,4475826.966,cns14
-8899695.738,4475534.534,cns15
-8899485.414,4475659.323,cns16
-8899631.554,4475565.93,cns16
-8899474.796,4475729.981,cns18
-8899701.435,4475712.764,cns04
-8899767.096,4475781.408,cns05
-8899662.998,4475656.297,cns07
-8899714.815,4475621.123,cns08
-8899761.969,4475674.805,cns09
-8899907.479,4475808.784,cns10
-8899799.098,4475563.011,cns14
-8899752.117,4475572.943,cns14
-8899641.02,4475602.936,cns14
-8899811.993,4475725.824,cns14
-8899865.901,4475588.364,cns16
-8899774.704,4475491.37,cns16
-8899813.207,4475625.005,cns16
-8899836.033,4475809.715,cns16
-8899861.127,4475718.141,cns16
-8899704.231,4475519.913,cns17
-8899551.796,4475984.794,cns04
-8899587.02,4476035.036,cns04
-8899771.912,4475767.136,cns05
-8899823.999,4475983.977,cns05
-8899636.935,4475784.739,cns06
-8899822.218,4475716.395,cns06
-8899678.288,4475921.485,cns07
-8899772.623,4476028.556,cns07
-8899770.555,4475815.053,cns08
-8899684.423,4475824.247,cns10
-8899567.297,4475887.141,cns13
-8899631.134,4475867.803,cns15
-8899733.521,4475876.157,cns16
-8899650.885,4476002.996,cns16
-8899788.218,4475922.13,cns16
-8899728.312,4475972.504,cns16
-8899875.156,4475929.812,cns16
-8899641.807,4475715.269,cns17
-8899701.611,4475754.368,cns18
-8899610.495,4475944.056,cns18
-8899820.767,4475810.702,cns20
-8899929.766,4475616.502,cns05
-8899865.98,4475494.097,cns07
-8899612.948,4475696.959,cns12
-8900019.392,4475831.995,cns16
-8899840.019,4475553.428,cns16
-8899700.906,4475673.173,cns18
-8900045.801,4475736.473,cns18
-8899859.774,4475422.916,cns18
-8899792.702,4475607.895,cns07
-8899965.339,4475543.104,cns07
-8899866.804,4475631.635,cns14
-8899972.112,4475795.867,cns14
-8899673.522,4475734.855,cns14
-8899741.897,4475557.654,cns18
-8899812.216,4475677.738,cns18
-8899919.206,4475504.52,cns19
-8899592.47,4475625.744,cns14
-8899643.797,4475627.864,cns07
-8899793.268,4475499.395,cns08
-8899604.851,4475504.184,cns13
-8899689.133,4475398.942,cns15
-8900010.106,4475487.415,cns15
-8899706.348,4475603.581,cns15
-8899714.727,4475465.652,cns16
-8900020.652,4475669.593,cns16
-8899654.238,4475452.549,cns16
-8899777.304,4475452.512,cns18
-8899151.811,4479505.719,cns16
-8898995.637,4479143.692,cns06
-8898989.3,4479080.563,cns08
-8899093.301,4478993.939,cns08
-8899056.171,4479105.732,cns14
-8899076.339,4479199.872,cns14
-8899135.061,4479240.58,cns15
-8899104.588,4479053.186,cns16
-8899037.137,4479036.863,cns16
-8899014.819,4478968.987,cns18
-8899117.886,4479141.741,cns18
-8898905.161,4479568.598,cns05
-8898916.464,4479635.212,cns05
-8899167.97,4479456.229,cns05
-8898966.73,4479628.307,cns07
-8899177.364,4479567.78,cns08
-8899170.791,4479509.267,cns08
-8899125.988,4479612.359,cns09
-8899044.242,4479575.622,cns12
-8899174.132,4479394.505,cns12
-8898966.423,4479359.92,cns14
-8898984.499,4479451.606,cns14
-8899086.886,4479459.96,cns14
-8899037.822,4479362.648,cns14
-8899031.653,4479505.288,cns16
-8899079.773,4479342.675,cns16
-8899153.784,4479322.186,cns16
-8898933.267,4479514.116,cns16
-8899037.768,4479434.099,cns18
-8899107.944,4479543.261,cns18
-8899123.92,4479398.856,cns18
-8899228.521,4479513.616,cns18
-8899212.756,4479334.393,cns18
-8898984.709,4479559.154,cns18
-8898920.662,4479470.945,cns18
-8899037.58,4479285.012,cns18
-8898868.594,4479297.92,cns05
-8899181.799,4479130.296,cns07
-8899210.783,4479233.058,cns07
-8899088.697,4479292.724,cns08
-8899140.03,4479243.023,cns08
-8899076.389,4479390.882,cns12
-8899045.489,4479098.439,cns13
-8899094.552,4479195.751,cns14
-8898880.613,4479218.483,cns14
-8898929.653,4479152.792,cns14
-8898940.563,4479236.819,cns14
-8898974.397,4479364.098,cns14
-8899045.649,4479342.561,cns14
-8898992.165,4479187.397,cns15
-8898992.375,4479294.945,cns15
-8899131.587,4479134.647,cns15
-8899106.848,4479091.913,cns16
-8898990.258,4479139.473,cns16
-8898939.293,4479308.259,cns16
-8899045.434,4479169.89,cns16
-8899148.395,4479067.134,cns16
-8899183.545,4479304.407,cns16
-8899039.32,4479241.079,cns16
-8899133.654,4479348.15,cns16
-8899078.177,4479034.903,cns18
-8898982.192,4479076.412,cns18
-8899174.805,4479188.152,cns07
-8899230.191,4479120.25,cns08
-8899166.662,4479087.549,cns14
-8899297.678,4479168.232,cns15
-8899155.103,4479144.843,cns16
-8899101.173,4479097.971,cns16
-8899227.725,4479182.784,cns18
-8899049.212,4479179.55,cns05
-8899225.728,4479167.26,cns06
-8899173.52,4478976.686,cns07
-8899130.187,4479171.317,cns07
-8899117.966,4478961.349,cns07
-8899159.277,4479046.703,cns07
-8899165.868,4479288.257,cns07
-8899222.805,4478971.231,cns08
-8899089.337,4479112.695,cns10
-8899230.937,4479070.912,cns12
-8899025.492,4479080.616,cns13
-8899102.579,4479042.078,cns14
-8899267.972,4479009.808,cns15
-8899183.408,4479218.992,cns15
-8899274.862,4479159.577,cns16
-8899323.269,4479021.952,cns16
-8899175.173,4478917.972,cns16
-8899321.214,4479250.22,cns16
-8899175.705,4479116.24,cns18
-8898976.469,4479132.598,cns18
-8899043.182,4479013.72,cns19
-8899249.769,4479251.151,cns20
-8899237.494,4479539.044,cns05
-8898958.163,4479515.242,cns05
-8899220.476,4479619.129,cns05
-8899167.475,4479571.21,cns05
-8898910.544,4479568.512,cns05
-8899258.213,4479679.802,cns05
-8899116.07,4479588.277,cns07
-8898886.731,4479492.993,cns07
-8898970.32,4479301.746,cns07
-8899058.101,4479332.921,cns07
-8899205.917,4479444.303,cns07
-8899049.635,4479402.127,cns08
-8898952.212,4479464.399,cns10
-8899020.655,4479272.068,cns10
-8899005.316,4479682.496,cns11
-8899005.132,4479380.875,cns13
-8899177.365,4479500.446,cns14
-8899024.482,4479541.832,cns14
-8899135.868,4479303.666,cns14
-8899099.62,4479348.876,cns14
-8899113.69,4479516.865,cns14
-8899063.075,4479481.7,cns14
-8898860.367,4479261.442,cns15
-8899072.785,4479561.462,cns16
-8898953.139,4479344.977,cns16
-8898877.981,4479389.387,cns16
-8899161.769,4479380.738,cns16
-8898908.143,4479314.572,cns16
-8898959.55,4479618.618,cns16
-8899091.932,4479655.528,cns16
-8898943.716,4479417.39,cns18
-8899088.525,4479262.695,cns18
-8899298.31,4479575.789,cns18
-8899266.895,4479460.873,cns18
-8899003.175,4479452.299,cns19
-8899023.002,4479613.268,cns20
-8899133.517,4479004.381,cns07
-8899185.85,4478405.473,cns05
-8899285.303,4478307.591,cns05
-8899341.983,4478356.112,cns06
-8899295.065,4478419.816,cns07
-8899246.385,4478367.513,cns07
-8899398.763,4478399.487,cns14
-8899369.777,4478220.64,cns14
-8899179.513,4478342.344,cns16
-8899357.188,4478425.927,cns16
-8899227.35,4478298.644,cns18
-8899270.491,4478241.686,cns19
-8899338.248,4478284.758,cns20
-8899339.904,4478458.659,cns07
-8899418.944,4478324.219,cns16
-8899472.723,4478495.618,cns16
-8899391.781,4478390.306,cns19
-8899177.723,4478441.613,cns04
-8899453.483,4478426.335,cns05
-8899261.6,4478415.51,cns06
-8899236.408,4478482.373,cns07
-8899203.899,4478624.07,cns07
-8899342.719,4478577.29,cns14
-8899271.135,4478562.559,cns15
-8899151.533,4478495.194,cns16
-8899308.138,4478632.33,cns16
-8899259.371,4478633.035,cns16
-8899407.313,4478607.836,cns18
-8899409.055,4478476.642,cns19
-8899192.867,4478553.476,cns20
-8899306.312,4478500.367,cns20
-8899346.534,4477604.504,cns06
-8899473.576,4477633.958,cns06
-8899476.45,4477562.565,cns07
-8899357.928,4477678.125,cns10
-8899337.689,4477557.858,cns13
-8899258.047,4477567.721,cns15
-8899302.882,4477495.458,cns16
-8899347.749,4477739.874,cns04
-8899284.833,4477707.807,cns07
-8899291.974,4477650.64,cns08
-8899227.637,4477619.559,cns14
-8899223.953,4477680.402,cns15
-8899408.904,4477628.058,cns17
-8899333.527,4477861.108,cns08
-8899288.285,4477916.412,cns16
-8899299.834,4478012.865,cns07
-8899255.571,4478029.298,cns07
-8899331.613,4477968.689,cns16
-8899232.891,4477961.542,cns16
-8899383.169,4478018.159,cns16
-8899463.12,4477819.146,cns08
-8899428.486,4477689.386,cns08
-8899396.122,4477826.652,cns11
-8899392.653,4477755.285,cns12
-8899307.615,4477798.989,cns16
-8899436.323,4477885.721,cns18
-8899220.81,4478342.958,cns04
-8899609.615,4478335.654,cns05
-8899461.124,4478378.502,cns05
-8899410.678,4478247.571,cns05
-8899501.489,4478153.132,cns05
-8899505.414,4478086.637,cns07
-8899360.518,4478122.806,cns07
-8899481.036,4478318.311,cns07
-8899520.392,4478377.947,cns07
-8899610.508,4478008.949,cns07
-8899443.609,4478449.761,cns07
-8899282.408,4478306.75,cns08
-8899392.827,4478399.497,cns08
-8899455.41,4478191.855,cns11
-8899553.16,4478145.535,cns12
-8899351.063,4478286.959,cns13
-8899388.271,4478072.302,cns14
-8899541.178,4478026.23,cns14
-8899639.839,4478230.144,cns14
-8899630.059,4478287.791,cns14
-8899447.402,4477923.262,cns14
-8899402.818,4477979.098,cns14
-8899348.085,4478213.111,cns14
-8899408.034,4478176.168,cns14
-8899567.784,4478373.869,cns15
-8899295.489,4478377.494,cns16
-8899354.316,4478344.512,cns16
-8899438.43,4478111.505,cns16
-8899539.308,4478439.401,cns16
-8899279.6,4478100.654,cns16
-8899299.7,4478169.22,cns16
-8899422.53,4478318.032,cns16
-8899322.38,4478044.668,cns16
-8899618.697,4478129.141,cns16
-8899294.93,4478242.719,cns16
-8899575.65,4478213.355,cns16
-8899238.07,4478199.45,cns16
-8899593.643,4478086.658,cns18
-8899347.156,4478426.849,cns18
-8899454.61,4478045.761,cns18
-8899498.326,4478248.983,cns18
-8899561.003,4478283.289,cns19
-8899484.099,4477983.25,cns19
-8899610.728,4478407.097,cns20
-8899899.528,4473980.176,cns04
-8899735.342,4473889.174,cns06
-8899793.503,4474015.663,cns12
-8899832.415,4473967.882,cns13
-8899834.909,4473871.316,cns14
-8899788.21,4473861.83,cns15
-8899888.683,4473824.267,cns16
-8899760.917,4473817.352,cns16
-8899881.787,4473896.357,cns16
-8899860.639,4474040.117,cns17
-8899781.615,4473917.636,cns19
-8900002.369,4473848.967,cns19
-8900029.554,4473782.889,cns20
-8899893.955,4473678.33,cns06
-8899915.503,4473608.983,cns07
-8899870.759,4473610.749,cns11
-8899855.08,4473560.9,cns12
-8899841.612,4473502.054,cns13
-8900008.87,4473419.504,cns14
-8899972.656,4473566.102,cns16
-8899784.93,4473557.391,cns16
-8899811.758,4473623.614,cns16
-8899863.075,4473442.434,cns16
-8899922.176,4473482.588,cns16
-8899950.057,4473679.125,cns16
-8899925.1,4473533.314,cns19
-8899975.328,4473350.548,cns20
-8900229.559,4473710.098,cns04
-8900118.503,4473691.69,cns04
-8900230.133,4473781.547,cns05
-8900109.407,4473565.464,cns06
-8900230.529,4473605.754,cns12
-8900114.222,4473632.665,cns14
-8900283.845,4473586.532,cns14
-8900278.892,4473751.891,cns15
-8900278.201,4473657.76,cns16
-8900181.228,4473657.472,cns16
-8900016.162,4473468.978,cns04
-8900129.206,4473342.74,cns07
-8900158.125,4473403.037,cns07
-8900087.3,4473462.29,cns07
-8900006.202,4473382.312,cns11
-8899921.403,4473200.447,cns14
-8900152.997,4473474.304,cns15
-8900077.05,4473391.577,cns18
-8900181.03,4473337.762,cns18
-8900039.259,4473306.316,cns20
-8900243.099,4473529.234,cns04
-8900227.537,4473485.874,cns06
-8900131.687,4473590.56,cns09
-8900283.499,4473422.249,cns10
-8900273.649,4473484.152,cns12
-8900321.032,4473537.633,cns14
-8900366.383,4473442.084,cns16
-8900317.75,4473359.542,cns16
-8900273.142,4473594.063,cns16
-8900212.065,4473437.182,cns07
-8900200.085,4473381.661,cns08
-8900230.943,4473286.635,cns09
-8900181.845,4473539.673,cns17
-8900103.759,4473279.098,cns07
-8900164.293,4473241.139,cns15
-8900054.839,4474080.626,cns04
-8900274.355,4473943.459,cns06
-8900234.781,4474122.747,cns06
-8900173.318,4474116.999,cns07
-8900126.067,4474065.584,cns09
-8900187.993,4473895.452,cns13
-8900133.582,4473973.825,cns14
-8900113.938,4474120.784,cns15
-8900226.055,4474008.973,cns16
-8900251.051,4474053.173,cns16
-8900198.138,4473943.201,cns16
-8899957.205,4473938.002,cns07
-8900020.584,4473894.076,cns07
-8899941.888,4473868.212,cns08
-8900019.489,4473973.017,cns14
-8899979.782,4473781.18,cns18
-8900080.063,4474010.912,cns07
-8900080.238,4473949.05,cns10
-8900180.022,4474045.863,cns10
-8900095.653,4473886.769,cns16
-8899904.252,4474232.842,cns06
-8900123.012,4474063.101,cns06
-8900129.903,4474212.869,cns06
-8900020.908,4474341.55,cns06
-8900120.095,4474354.27,cns07
-8899915.75,4474052.376,cns07
-8899955.587,4474265.48,cns07
-8899983.801,4474223.399,cns08
-8900029.436,4474270.254,cns11
-8900036.86,4474098.344,cns12
-8900030.745,4474169.533,cns12
-8900099.139,4474285.961,cns14
-8899944.377,4474165.988,cns16
-8899965.6,4474103.566,cns16
-8900028.56,4474029.978,cns16
-8900085.978,4474124.205,cns16
-8900080.768,4474220.552,cns16
-8899831.51,4474185.89,cns16
-8900178.309,4474075.245,cns16
-8900030.214,4473971.265,cns16
-8900176.254,4474303.512,cns16
-8900077.845,4474024.524,cns18
-8899880.532,4474133.908,cns18
-8899846.136,4474071.281,cns18
-8899973.007,4474014.642,cns20
-8900227.4,4473932.073,cns04
-8900267.155,4473788.537,cns11
-8900095.325,4473957.156,cns12
-8900285.52,4473877.174,cns13
-8900234.984,4473852.336,cns14
-8900140.178,4473958.348,cns19
-8899928.277,4473648.33,cns07
-8899953.911,4473756.676,cns12
-8900089.729,4473641.522,cns13
-8899971.572,4473705.17,cns15
-8900000.054,4473806.289,cns16
-8899943.698,4473850.213,cns16
-8900047.878,4473743.953,cns17
-8900029.003,4473593.266,cns19
-8900026.947,4473675.636,cns19
-8900110.451,4473741.848,cns06
-8900213.538,4473804.552,cns12
-8900191.037,4473711.973,cns13
-8900152.02,4473766.546,cns13
-8900101.462,4473881.635,cns16
-8900081.325,4473807.093,cns16
-8900167.159,4473893.65,cns16
-8900147.952,4473832.902,cns18
-8900195.192,4473757.107,cns18
-8899901.262,4473804.982,cns04
-8899814.195,4473673.923,cns05
-8899859.563,4473863.003,cns14
-8899868.851,4473731.147,cns15
-8899885.629,4473675.529,cns20
-8899826.93,4473790.008,cns20
-8900179.672,4473505.541,cns06
-8900053.772,4473721.942,cns07
-8899996.064,4473679.811,cns12
-8900084.851,4473363.672,cns12
-8899998.762,4473626.846,cns14
-8900062.878,4473431.662,cns15
-8900055.373,4473502.718,cns15
-8900132.532,4473497.69,cns16
-8900037.975,4473567.116,cns18
-8900179.923,4473576.992,cns18
-8900047.332,4473637.015,cns19
-8899990.771,4473502.589,cns20
-8900291.931,4472918.797,cns05
-8900151.537,4473016.13,cns07
-8900159.118,4473180.319,cns12
-8900120.946,4472951.558,cns12
-8900205.971,4473062.413,cns13
-8900173.836,4472973.236,cns14
-8900231.805,4472957.401,cns15
-8900249.751,4473110.291,cns16
-8900207.901,4473128.112,cns18
-8900141.631,4473117.092,cns19
-8900008.702,4473220.39,cns06
-8900050.202,4473113.561,cns12
-8900164.835,4473171.03,cns15
-8900069.237,4473182.431,cns16
-8900080.723,4473281.352,cns16
-8900095.226,4473115.873,cns16
-8900125.882,4473225.981,cns18
-8900174.486,4472918.843,cns06
-8899918.126,4472945.444,cns10
-8900108.582,4472891.24,cns16
-8900053.045,4473011.889,cns17
-8900062.232,4472888.029,cns18
-8900098.723,4473064.255,cns20
-8900001.955,4473025.651,cns04
-8899931.201,4473015.689,cns07
-8899861.358,4473030.763,cns09
-8899991.107,4472955.027,cns12
-8899991.052,4472881.805,cns16
-8900049.256,4472958.292,cns16
-8900051.664,4473076.976,cns19
-8900224.349,4472919.221,cns08
-8900814.073,4470078.514,cns16
-8899968.014,4474763.139,cns05
-8900090.262,4474761.189,cns15
-8900028.548,4474725.18,cns16
-8899055.52,4483836.122,cns04
-8898967.21,4483973,cns05
-8899730.081,4483849.744,cns19
-8899131.905,4484044.987,cns03
-8899250.989,4483913.992,cns03
-8899758.399,4484155.117,cns04
-8899779.821,4484038.379,cns04
-8899668.409,4483885.825,cns04
-8899455.128,4483722.422,cns04
-8898996.642,4483878.259,cns05
-8899142.864,4483902.124,cns05
-8899904.224,4484446.561,cns05
-8899277.2,4483695.139,cns06
-8899015.437,4483926.336,cns06
-8899815.588,4484167.706,cns06
-8899833.17,4484095.291,cns06
-8899324.067,4483847.348,cns06
-8899175.258,4484101.784,cns07
-8899101.069,4484109.857,cns07
-8899894.992,4484059.469,cns07
-8899331.569,4484046.368,cns07
-8899184.465,4483744.867,cns07
-8899593.305,4483846.381,cns07
-8899431.692,4483827.097,cns07
-8899215.002,4483988.79,cns07
-8899709.694,4484149.476,cns07
-8899368.256,4483730.036,cns07
-8899911.456,4484264.819,cns07
-8899778.603,4483902.194,cns08
-8900011.655,4484223.157,cns08
-8899096.374,4483923.498,cns08
-8899732.089,4483952.701,cns08
-8899493.205,4483782.882,cns08
-8899456.457,4483902.346,cns09
-8899406.281,4483975.622,cns10
-8899122.936,4483859.796,cns11
-8899252.764,4484035.329,cns11
-8899366.979,4483825.385,cns11
-8899662.531,4483936.361,cns12
-8899733.309,4484038.376,cns12
-8899833.63,4484303.626,cns13
-8899936.111,4484385.741,cns13
-8899887.021,4484169.364,cns14
-8899202.024,4483912.091,cns14
-8899320.53,4483918.712,cns14
-8899602.723,4483917.209,cns14
-8899971.295,4484158.717,cns14
-8899835.344,4483920.437,cns14
-8899247.661,4483778.207,cns14
-8899855.278,4484010.667,cns14
-8900025.416,4484169.222,cns14
-8899400.812,4483898.005,cns14
-8899548.465,4483773.237,cns15
-8899217.695,4483859.145,cns15
-8899943.706,4484201.06,cns15
-8899797.641,4483981.132,cns15
-8899900.858,4483955.641,cns15
-8899898.871,4484332.764,cns16
-8899837.162,4483871.75,cns16
-8899848.427,4484231.164,cns16
-8899671.749,4484074.648,cns16
-8899551.21,4483853.091,cns16
-8899507.938,4483852.798,cns16
-8899416.219,4483774.675,cns16
-8899532.155,4483928.409,cns16
-8899761.95,4484101.039,cns16
-8899323.754,4483749.342,cns16
-8899285.407,4483976.607,cns16
-8899785.995,4484255.331,cns16
-8899207.901,4484035.193,cns16
-8899956.603,4484315.598,cns16
-8899269.441,4483846.258,cns16
-8899057.969,4483983.75,cns16
-8899406.687,4483669.897,cns16
-8899949.172,4483990.57,cns16
-8899921.956,4484107.036,cns16
-8899601.403,4483800.121,cns16
-8899221.309,4483700.84,cns18
-8899524.395,4483699.89,cns18
-8899317.861,4483793.715,cns18
-8899402.916,4484029.499,cns18
-8899149.346,4483975.697,cns18
-8899226.146,4484078.708,cns18
-8899357.567,4483979.815,cns18
-8899654.187,4484007.324,cns19
-8899998.292,4484279.904,cns20
-8899451.547,4483948.312,cns20
-8899843.811,4484408.409,cns20
-8899606.931,4483967.25,cns07
-8899648.414,4483923.674,cns08
-8899741.641,4484179.974,cns08
-8899740.338,4484112.417,cns08
-8899764.499,4484045.175,cns13
-8899587.416,4483914.287,cns14
-8899796.474,4484225.786,cns16
-8899699.893,4484058.939,cns18
-8899654.726,4484020.363,cns18
-8900097.258,4480633.42,cns04
-8900429.321,4480683.069,cns04
-8900404.853,4480399.215,cns04
-8900229.865,4480498.922,cns05
-8900158.827,4480693.13,cns05
-8900324.242,4480326.174,cns05
-8900431.77,4480451.681,cns05
-8900314.562,4480475.672,cns05
-8900108.562,4480700.035,cns06
-8900236.339,4480640.445,cns07
-8900112.772,4480491.76,cns07
-8900223.75,4480570.111,cns08
-8900125.364,4480578.939,cns08
-8900318.085,4480677.182,cns10
-8900375.324,4480495.489,cns12
-8900235.54,4480370.334,cns12
-8900215.89,4480301.638,cns14
-8900285.488,4480421.428,cns14
-8900401.972,4480561.785,cns14
-8900363.388,4480675.126,cns15
-8900155.876,4480449.96,cns16
-8900443.132,4480610.331,cns16
-8900289.72,4480542.666,cns16
-8900350.82,4480392.498,cns16
-8900173.652,4480519.165,cns18
-8900301.513,4480611.16,cns18
-8900214.455,4480429.152,cns18
-8900176.806,4480623.977,cns18
-8900068.73,4480535.374,cns18
-8900383.958,4480442.297,cns18
-8900350.912,4480568.041,cns18
-8900487.195,4480554.084,cns20
-8900163.327,4480378.899,cns20
-8900392.76,4480625.956,cns20
-8899778.388,4480584.18,cns04
-8899949.478,4480543.723,cns04
-8899913.329,4480469.683,cns04
-8899892.672,4480538.083,cns05
-8899752.135,4480518.371,cns07
-8900007.866,4480632.782,cns07
-8899831.345,4480536.212,cns08
-8899832.439,4480628.645,cns10
-8899883.248,4480660.944,cns13
-8899974.5,4480676.285,cns13
-8900105.981,4480475.682,cns13
-8899819.411,4480413.511,cns13
-8899887.972,4480583.686,cns13
-8899994.899,4480563.744,cns14
-8900056.059,4480526.8,cns14
-8899724.851,4480471.879,cns14
-8899982.125,4480488.981,cns14
-8900144.75,4480610.423,cns14
-8899769.194,4480411.159,cns16
-8900075.787,4480381.427,cns16
-8899795.712,4480481.049,cns16
-8899934.892,4480720.586,cns16
-8899861.886,4480470.967,cns18
-8900032.346,4480438.156,cns18
-8899938.826,4480614.376,cns18
-8900079.082,4480638.583,cns20
-8900045.792,4480866.681,cns04
-8900085.027,4480748.522,cns05
-8900201.925,4480817.321,cns06
-8900039.455,4480803.553,cns08
-8900106.326,4480828.722,cns10
-8900139.332,4480702.085,cns12
-8900064.974,4480691.976,cns12
-8900157.564,4480778.922,cns13
-8900210.258,4480742.281,cns15
-8900181.43,4480644.353,cns16
-8900160.378,4480875.452,cns16
-8900119.061,4480645.287,cns16
-8900258.705,4480860.695,cns18
-8900110.789,4480926.893,cns19
-8899893.094,4480936.308,cns06
-8900124.84,4480934.654,cns06
-8900138.779,4480782.334,cns06
-8899998.46,4480699.453,cns07
-8899952.975,4480731.797,cns07
-8900042.303,4480842.994,cns07
-8899991.065,4480892.793,cns07
-8900068.722,4480796.381,cns12
-8900085.4,4480999.864,cns12
-8899945.548,4480947.87,cns12
-8900041.088,4480943.812,cns13
-8899892.094,4480874.286,cns15
-8899993.791,4480787.952,cns16
-8900187.933,4480901.12,cns16
-8900086.663,4480881.392,cns17
-8900051.781,4480746.21,cns18
-8899943.91,4480839.111,cns18
-8899827.527,4481005.73,cns04
-8899888.061,4480967.77,cns04
-8899981.375,4480964.278,cns07
-8899821.189,4480942.601,cns08
-8899849.971,4480806.774,cns08
-8899966.95,4481102.618,cns12
-8899998.079,4480879.022,cns15
-8899936.741,4481020.073,cns16
-8899908.229,4481061.91,cns16
-8899869.026,4480898.901,cns19
-8899912.167,4480841.944,cns19
-8899936.477,4480915.224,cns20
-8899688.353,4481132.687,cns05
-8899719.877,4481061.701,cns07
-8899785.192,4481177.364,cns08
-8899728.543,4481220.91,cns08
-8899787.545,4481054.208,cns08
-8899855.652,4481189.223,cns08
-8899850.318,4481055.219,cns12
-8899889.264,4481253.529,cns13
-8899953.142,4481221.516,cns14
-8899838.481,4480936.246,cns16
-8899859.32,4480983.092,cns17
-8899759.804,4481132.345,cns18
-8899783.709,4480982.859,cns18
-8899848.045,4481138.064,cns18
-8899804.644,4481108.585,cns18
-8899819.73,4481269.971,cns18
-8900153.438,4480775.085,cns04
-8900226.707,4480553.691,cns06
-8900309.571,4480725.725,cns06
-8900317.904,4480650.685,cns07
-8900213.972,4480737.126,cns07
-8900327.937,4480820.032,cns10
-8900172.619,4480600.38,cns10
-8900263.996,4480788.145,cns12
-8900218.435,4480835.297,cns15
-8900265.21,4480687.326,cns15
-8900251.101,4480625.332,cns15
-8900366.351,4480769.099,cns15
-8900147.1,4480711.956,cns18
-8900194.938,4480668.256,cns18
-8900093.022,4480665.257,cns20
-8899821.926,4480406.726,cns05
-8899993.962,4480498.121,cns05
-8900037.814,4480339.089,cns07
-8899968.423,4480220.151,cns07
-8899997.554,4480266.799,cns07
-8899820.926,4480344.703,cns07
-8899872.743,4480309.529,cns08
-8899874.38,4480418.288,cns11
-8899925.024,4480469.814,cns13
-8899798.948,4480291.342,cns13
-8899881.808,4480202.215,cns14
-8899969.921,4480414.23,cns14
-8899919.898,4480363.211,cns16
-8900065.407,4480497.19,cns16
-8900019.055,4480406.547,cns16
-8899910.046,4480261.35,cns18
-8899971.135,4480313.412,cns20
-8899696.208,4480528.28,cns04
-8899942.01,4480230.74,cns04
-8899669.547,4480594.571,cns04
-8899691.743,4480364.695,cns05
-8899898.922,4480340.418,cns05
-8899828.988,4480455.865,cns05
-8900011.029,4480314.114,cns05
-8899815.517,4480519.203,cns05
-8899885.122,4480660.323,cns05
-8899966.583,4480674.587,cns06
-8899864.063,4480501.062,cns06
-8899939.966,4480534.217,cns07
-8899872.092,4480414.066,cns07
-8900011.184,4480668.665,cns07
-8900105.874,4480506.925,cns07
-8899890.672,4480194.378,cns07
-8900005.937,4480506.771,cns07
-8899764.451,4480549.45,cns07
-8900088.573,4480392.255,cns11
-8899925.321,4480464.282,cns12
-8900011.551,4480449.07,cns13
-8900034.227,4480813.612,cns14
-8899803.814,4480246.556,cns14
-8899849.092,4480330.819,cns14
-8899960.21,4480602.74,cns14
-8899874.055,4480263.87,cns15
-8899893.583,4480771.07,cns15
-8899842.39,4480717.818,cns15
-8899954.161,4480357.374,cns15
-8899930.294,4480832.37,cns15
-8900002.25,4480569.231,cns15
